Year,Type,Source,Text,Polarity,Subjectivity
2016,SPOK,"PBS: PBS Newshour
",", when the Supreme Court hears argument on President Obama's executive orders to keep undocumented immigrants in the United States. We will analyze a special two-hour court session.",0.35714285714285715,0.5714285714285714
2016,SPOK,"Fox: O'Reilly Factor
","of the shadows. BRET-BAIER, -FOX-NECHIEF POLITICAL ANCHOR: That amendment would have allowed undocumented immigrants to remain in the U.S. permanently and obtain legal status. So how do",0.1,0.15000000000000002
2016,SPOK,"CNN: Anderson Cooper
","there may be more confusion than ever over the promise he made to deport all undocumented immigrants, a promise he made without reservation during the primary season and one that",0.45,0.5
2016,SPOK,"CNN: Anderson Cooper
",campaign now seem to be suggesting he may in fact support a way for non-criminal undocumented immigrants to get some form of legal status after he certainly seemed to close that,0.20714285714285713,0.3857142857142857
2016,SPOK,"CNN: Anderson Cooper
","he said in that speech would have meant, you know, some six million undocumented immigrants would have been -- had to leave the country. I mean, is",-0.3125,0.6875
2016,SPOK,"CNN: Anderson Cooper
",", you know exactly what he wants done with the 11 million or however many undocumented immigrants are in this country, most of whom, you know, have not",0.3625,0.3375
2016,SPOK,"CNN: CNN Newsroom
","to disrupt the rally. SESAY# He has also become well known for rounding up undocumented immigrants and his controversial tent city jail, where prisoners are kept in outdoor tents",0.22500000000000003,0.475
2016,SPOK,"CNN: Anderson Cooper
",. They got into that. What are you going do with the 11 million undocumented immigrants? What are you going to do with the children born here in the,0.0,0.0
2016,SPOK,"CNN: Anderson Cooper
","from Ted Cruz when it comes to immigration. You've talked about sending undocumented immigrants back to their home countries and then you said allowing the quote, """,0.0,0.0
2016,SPOK,"CBS: Face The Nation
",". He was asked by CNN two things, one about deporting the 11 million undocumented immigrants, which the president, by the way, called a fantasy. He",0.0,0.0
2016,SPOK,"CBS: Face The Nation
","44 percent of the voters in South Carolina, a minority, supported deported all undocumented immigrants. Trump had almost half of them. He had -- he had --",-0.16666666666666666,0.16666666666666666
2016,MAG,"The Atlantic
","shelters, gay nightclubs, gatherings where pregnant women discuss their bodily experiences, and undocumented immigrants grappling with the unique challenges of their circumstances with people who share it.",0.28125,0.5458333333333334
2016,MAG,"Mother Jones
","replaced by enrollment in a coverage program available to all (except, perhaps, undocumented immigrants). But it's unclear how a plan that would make almost everyone",0.4,0.4
2016,MAG,"Jezebel
","program designed for people with limited documentation. Nearly half a million New Yorkers are undocumented immigrants, and many have participated in the program. In the wake of Trump",0.09956709956709957,0.31601731601731603
2016,MAG,"Jezebel
",           4187977  Number of undocumented immigrants in U.S. stays same for 6th year  #  The number of undocumented immigrants living,0.0,0.125
2016,MAG,"Scientific American
",", such as monitoring mosques, creating a registry of Muslim Americans and deporting all undocumented immigrants. Those with a high level of threat concern also supported policies even more",0.22,0.5133333333333333
2016,MAG,"Mother Jones
","Trump would actually implement some of his most outlandish proposals, from mass deportation of undocumented immigrants to walking away from NATO allies. But when it comes to making his",0.25,0.3
2016,MAG,"MarketWatch
",", referring to earlier comments from Trump suggesting that "" he wanted to deal with undocumented immigrants in a compassionate and humane way. ""      ",0.0,0.5
2016,MAG,"Huffington Post
",") remain at odds over a plan to pursue a policy of mass deportation of undocumented immigrants should Trump end up president.  #  In an interview with CBS's """,0.0,0.0
2016,MAG,"Huffington Post
","to be deported, "" he told NBC's Lester Holt last month, referencing undocumented immigrants. "" We have many illegals in the country, and we have to",0.25,0.2833333333333333
2016,MAG,"Mother Jones
","numbers could erode further.  #  Donald Trump's strategy of embracing mass deportation of undocumented immigrants this week may be firing up his base, but it could cost him",-0.4,0.75
2016,MAG,"Business Insider
","of billions of dollars (emphasis ours):  #  "" Overall, removing all undocumented immigrants would cause private sector output to decline by between $381.5 billion and $623.2 billion",0.0,0.1875
2016,NEWS,"Washington Post
","the fair, Trump attacked Clinton on immigration and took a firm stand against offering undocumented immigrants a path to citizenship.  #  Trump, who has publicly wrestled with the",0.16666666666666666,0.45555555555555555
2016,NEWS,"Washington Post
","are very unhappy with you. ""  #  Asked if he would support giving noncriminal undocumented immigrants a path to legal status, Trump said his campaign would revisit the issue",-0.29000000000000004,0.6
2016,NEWS,"Omaha World-Herald
","He also called for food and other assistance for the migrant workers. Many were undocumented immigrants and would have been reluctant to seek government help, but they felt comfortable",0.25833333333333336,0.5583333333333333
2016,NEWS,"The Boston Globe
","#  President-elect Donald Trump on Sunday said he would deport 2 million to 3 million undocumented immigrants when he takes office, but he also appeared to soften some of his",0.0,0.0
2016,NEWS,"The Boston Globe
","' but at the same time he appeared to leave open the possibility that other undocumented immigrants would be allowed to stay in the United States.  #  "" After the",-0.041666666666666664,0.3333333333333333
2016,NEWS,"The Boston Globe
","taxi fleet after Tutunjian's admission on Wednesday that he dodged payroll taxes, employed undocumented immigrants, and failed to pay overtime wages.  #  Tutunjian, 66, accepted",-0.5,0.3
2016,NEWS,"The Boston Globe
","office make a referral to ICE when it finds that an employer might be using undocumented immigrants? ""  #  FALSE  #  The attorney general's office enforces wage and hour",-0.17500000000000004,0.55
2016,NEWS,"Los Angeles Times
","their descendants who traded slaves and indentured servants, took advantage of the labor of undocumented immigrants and meddled in the business of other countries throughout Asia and the Middle East",-0.0625,0.1875
2016,NEWS,"Minneapolis Star Tribune
","include conspiracy to distribute marijuana, cocaine and methamphetamine, conspiracy to harbor and employ undocumented immigrants, and money laundering.  #  According to the indictment, Escoto oversaw the",0.0,0.0
2016,NEWS,"Dallas Morning News
",           4189404  Not All Undocumented Immigrants Are From South of the Border  #  Esther Yoona Cho is a Ph.D.,0.0,0.0
2016,NEWS,"New York Times
",", state and local agencies have strengthened their efforts to improve the day-to-day experiences of undocumented immigrants.  #  This concentrated local advocacy has increased awareness of the diverse experiences of",0.0,0.0
2016,NEWS,"New York Times
","all levels of government, personnel must be trained to tailor their services to diverse undocumented immigrants with the requisite linguistic and cultural understanding. Resources must be accurately translated into",0.20000000000000004,0.27777777777777785
2016,NEWS,"New York Times
","not heal our fractured system, but by being sensitive to the varied narratives of undocumented immigrants, we can offer more effective, tangible avenues for them to lead better",0.425,0.675
2016,NEWS,"Charlotte Observer
","' undoing. The Obama administration has taken a more lenient approach to dealing with undocumented immigrants who have spent years in the country, quietly holding jobs and raising families",0.225,0.4583333333333333
2016,NEWS,"Columbus Dispatch
",with Hispanics who have been deeply offended by Trump's vow to deport millions of undocumented immigrants and curb illegal immigration by building a wall along the Mexican border.  # ,-0.16666666666666666,0.3
2016,NEWS,"New York Times
",", including significant increases in border security as well as a pathway to citizenship for undocumented immigrants.  #  The immigration bill that passed the Senate in 2013, which Mrs.",0.375,0.875
2016,NEWS,"OCRegister
","#  Dhillon says computer addresses need to be tracked, that giving drivers licenses to undocumented immigrants makes it easier for them to illegally register to vote, that ballots take",-0.5,0.5
2016,NEWS,"Charlotte Observer
",who were arrested this year as part of stepped up immigration enforcement against recently arrived undocumented immigrants.  #  Supporters of the NC6 are asking that the teens be released into,0.0,0.25
2016,NEWS,"Los Angeles Times
",".  #  "" Those who express strong support for him hold more negative views of undocumented immigrants than those who support him only moderately or lean toward him, "" according",0.12666666666666665,0.6666666666666666
2016,NEWS,"Columbus Dispatch
","have sharply different views on a broad array of issues, including international trade, undocumented immigrants and the use of diplomatic and/or military might to topple dictators throughout the world",-0.009375000000000001,0.253125
2016,NEWS,"Chicago Tribune
","away jobs than create jobs. But his support for deporting the roughly 11 million undocumented immigrants, as well as his call for a temporary ban on Muslims, is",-0.1,0.4
2015,MAG,"MotherEarth
","at a set of counties in southern Idaho now dominated by feedlot dairies found that undocumented immigrants held 80 to 90 percent of the jobs in the industry, by the",0.0,0.0
2015,MAG,"MotherJones
","("" They aren't criminals, "" he pointed out.) However, undocumented immigrants in custody may be required to provide DNA samples, which are put in",0.0,0.0
2015,MAG,"TIME
","both bold and indecipherable. He would build the wall, confiscate the earnings of undocumented immigrants if Mexico did not pay for it, seek an end to birthright citizenship",-0.10833333333333336,0.7083333333333333
2015,MAG,"TIME
","big problems. "" # WHAT TRUMP TOLD TIME # IMMIGRATION # On deporting 11 million undocumented immigrants: # "" It will all work out. It' s called management",0.0,0.1
2015,MAG,"USCatholic
",           16409 Three quarters of undocumented immigrants in this country are women and children. These struggling families bear the brunt,0.0,0.0
2015,MAG,"USCatholic
",United States and was forced to enter the network of underground temp agencies that employ undocumented immigrants throughout the country. She moved from one crowded sweatshop job to the next,-0.15000000000000002,0.1
2015,NEWS,"WashPost
",      249 L.A. band La Santa Cecilia speaking out for undocumented immigrants The group will perform Wednesday at the Capitol during a rally calling for a,0.0,0.0
2015,NEWS,"WashPost
","on keeping up the battle against Obama's directives, which would protect millions of undocumented immigrants from being deported. "" As you've heard me say a number of",0.0,0.0
2015,NEWS,"WashPost
","advance parole, "" is one of the benefits that as many as 5 million undocumented immigrants could apply for under the president's executive action offering a three-year reprieve from",0.3,0.3
2015,NEWS,"WashPost
","meet with young immigrants who, like Vargas, are among the estimated 1.7 million undocumented immigrants eligible for conditional temporary or permanent residency under an Obama executive order. The",0.1,0.4
2015,NEWS,"WashPost
","seemed intentionally vague. "" Hillary supports state policies to provide driver's licenses to undocumented immigrants. This is consistent with her support for the president's executive action,",-0.049999999999999996,0.2833333333333333
2015,NEWS,"WashPost
",", experts said, is more reflective of the tensions between DHS and police over undocumented immigrants taken into custody. DHS officials expressed confidence that localities will embrace PEP,",0.5,0.5
2015,NEWS,"WashPost
","ago under the Deferred Action for Childhood Arrivals, a government policy that allows certain undocumented immigrants who entered the country before age 16 to avoid deportation and gain a renewable",0.15714285714285714,0.3357142857142857
2015,NEWS,"NYTimes
","legal protections that Mr. Obama provided through executive actions to as many as five million undocumented immigrants, including children. But the backlash against the near shutdown of the agency",0.26666666666666666,0.3666666666666667
2015,NEWS,"Denver
","president in 2016, argued in favor of the driver's licenses. "" Once undocumented immigrants are here, what do you do?, "" he asked in 2004",0.0,0.0
2015,NEWS,"Denver
","detention may return to their old careers. "" By authorizing a large class of undocumented immigrants to work in the United States, the DHS Directive will expose Texas to",0.15714285714285714,0.3142857142857143
2015,NEWS,"CSMonitor
",that it was in the public interest to block the program before potentially millions of undocumented immigrants receive special immigration status and work permits as part of a government program that,0.11904761904761905,0.546031746031746
2015,NEWS,"CSMonitor
",status and grant work permits to up to 5 million of the estimated 11 million undocumented immigrants currently in the US. Monday's court action came less than two days,-0.022222222222222216,0.18888888888888888
2015,NEWS,"CSMonitor
","administration's immigration programs go beyond that, he said, to confer benefits to undocumented immigrants. "" Non-enforcement does not entail refusing to remove these individuals as required by",0.0,0.0
2015,NEWS,"CSMonitor
","faithfully executed, the administration is rewriting immigration law by ignoring a congressional command that undocumented immigrants "" shall "" be deported, the suit says. The suit also alleges",0.0,0.0
2015,NEWS,"CSMonitor
","of the program. On Nov. 20, Mr. Obama created a new program for undocumented immigrants called Deferred Action for Parental Accountability (DAPA). It grants protected immigration",0.11818181818181818,0.2772727272727273
2015,NEWS,"CSMonitor
","expanded eligibility for DACA on Nov. 20, opening the program to an additional 300,000 undocumented immigrants.) The administration and supportive legal experts say that both programs are well",0.35,0.6
2015,NEWS,"CSMonitor
","Protection Act of 2000, made human trafficking a federal crime and offered protection for undocumented immigrants who are victims. But the vast majority of people bought and sold in",0.0,0.55
2015,NEWS,"CSMonitor
","step further by requiring law enforcement officials not to honor "" detainer "" requests for undocumented immigrants being held in local jails unless there is a federal warrant or the individual",0.0,0.3
2015,NEWS,"CSMonitor
","penalize sanctuary cities like San Francisco that do not assist federal authorities with deportation of undocumented immigrants. "" States and cities that refuse to enforce federal immigration laws directly undermine",0.1,0.4
2015,NEWS,"CSMonitor
","proposed pulling federal funds from places that do not cooperate with federal efforts to deport undocumented immigrants. "" The case has strengthened the hand of those in the party who",0.0,0.0
2015,NEWS,"CSMonitor
",", according to CIS. Progressives, however, contend that such hard-line policies against undocumented immigrants only force them underground, thwarting necessary cooperation with law enforcement and directing time",0.0,0.8333333333333334
2015,NEWS,"CSMonitor
","aggressive use of executive power. It has allowed him to defer deportation for some undocumented immigrants, enact sweeping new climate-change rules, and go bold on foreign policy.",0.11489898989898989,0.4154040404040404
2015,NEWS,"Austin
",". Hammond's association was also in favor of a proposal that would have allowed undocumented immigrants to obtain drivers licenses, which Hammond said would make obtaining insurance easier for",0.0,0.0
2015,NEWS,"OrangeCR
",the poor criticize Brown for not setting money aside money to fund health care for undocumented immigrants. But the budget already is facing pressure from health spending. About 4,-0.4,0.6
2015,NEWS,"OrangeCR
",In the first week of this year - the first time in 20 years when undocumented immigrants can get California licenses - there were a lot of merry-go-rounds and a lot,0.25,0.3333333333333333
2015,NEWS,"OrangeCR
","not vote. Still, some politicians have heard their voices. In California, undocumented immigrants have political clout. "" Today, we remind the rest of the nation",0.0,0.1
2015,NEWS,"OrangeCR
","nurses, pharmacists and real estate agents. De Len skirted a question on whether undocumented immigrants now have political power in California. "" You have a sizable number of",0.1,0.2
2015,NEWS,"OrangeCR
","Why not? "" said Joe Guzzardi, spokesman for Californians for Population Stabilization. Undocumented immigrants have political power, without the vote, in part because they're related",0.0,0.25
2015,NEWS,"OrangeCR
","and the faculty supervisor for Loyola's Immigrant Justice Clinic, doesn't believe that undocumented immigrants have political power. Instead, she believes that Americans increasingly are aware of",0.125,0.175
2015,NEWS,"OrangeCR
","norms that recognize (their) economic and cultural contributions, "" she said of undocumented immigrants. Luis Bravo, 23, is a Costa Mesa resident living in this",0.15000000000000002,0.15000000000000002
2015,NEWS,"OrangeCR
","Proposition 187. That initiative, which would have pulled many basic services away from undocumented immigrants, was struck down in court. Since then California legislators have passed laws",0.11481481481481481,0.30462962962962964
2015,NEWS,"OrangeCR
","Leo Chavez, a UC Irvine professor who specializes in immigration. Chavez added that undocumented immigrants, while not citizens in the traditional sense, "" have a presence.",0.0,0.75
2015,NEWS,"OrangeCR
","and New York, also have pushed ahead with a pro-immigrant agenda, responding to undocumented immigrants there. But 26 other states have gone a different direction, joining forces",0.0037878787878787845,0.47651515151515156
2015,NEWS,"OrangeCR
",". The long-term goal, however, is broader: to end detention of all undocumented immigrants. The national network of approximately 250 detention centers run by Immigration and Customs",-0.4,0.6
2015,NEWS,"OrangeCR
","detention centers run by Immigration and Customs Enforcement has recently held an average of 26,000 undocumented immigrants and legal permanent residents who await hearings and possible deportation. Many immigration advocates",0.11000000000000001,0.4699999999999999
2015,NEWS,"OrangeCR
","grandfather and father served in the Navy, recalls the early 1990s when hundreds of undocumented immigrants would rush border gates, poring into the country. The highest number of",0.1,0.3
2015,ACAD,"JournalEcumenical
","there are 90,000 Armenian Orthodox Christians (an estimated 60,000 citizens and an estimated 30,000 undocumented immigrants from Armenia); 25,000 Roman Catholics (mostly recent immigrants from Africa and",-0.1,0.425
2015,SPOK,"NBC: Meet The Press
","to immigration. As a governor, you supported a bill that would have allowed undocumented immigrants to receive in-state tuition benefits. You defended that position a number of times",0.0,0.0
2015,SPOK,"CNN: Wolf
","needed accountability to our immigration system by requiring undocumented workers -- I'm sorry -- undocumented immigrants, who have been in this country for more than five years, to",0.0,0.75
2015,SPOK,"Fox: Fox Hannity
","Sean, 193 homicides -- 193 homicides -- Donald Trump says there's 30 million undocumented immigrants, 193 murders, about the same... HANNITY# You're misunderstanding that...",0.0,0.125
2015,SPOK,"Fox: Fox Hannity
","filibuster over? Let me respond. The two cities with the highest concentration of undocumented immigrants, New York City and Los Angeles, both experiencing record low crime.",0.06818181818181818,0.37727272727272726
2015,SPOK,"Fox: Fox Hannity
","both experiencing record low crime. Last month in New York where there are 500,000 undocumented immigrants was the most peaceable, least violent month in reason New York history.",-0.04675324675324676,0.4536796536796537
2015,SPOK,"Fox: O'Reilly Factor
",right. It makes no sense is. WIEHL# It makes an opening though for illegal undocumented immigrants. No they can look as (INAUDIBLE) at this case and say,-0.10714285714285715,0.5178571428571428
2015,SPOK,"Fox: Fox Hannity
","and it is completely absurd to build a wall when about 40 percent of all undocumented immigrants come by plane, Sean. So it is really impossible to do.",-0.5833333333333333,1.0
2015,SPOK,"Fox: Fox Hannity
","majority of Americans who believe that we need comprehensive immigration reform? You know, undocumented immigrants are coming to this country because there are thousands of American companies who hire",0.0,0.0
2015,SPOK,"Fox: Fox Hannity
","country. The Congressional Budget Office recently, when they were considering legalizing 11 million undocumented immigrants -- they said that in the first 10 years, immigrants would contribute more",0.25,0.3611111111111111
2015,SPOK,"Fox: Fox Hannity
","... to have immigration reform, comprehensive immigration -- you can not deport 11 million undocumented immigrants. Are you going to do it by boat... HANNITY# Well, the",0.0,0.0
2015,SPOK,"Fox: The Five
","Now, I don't know about government policy, but when it comes to undocumented immigrants, my policy is (EXPLETIVE DELETED) them all to death! (END-VIDEO-CLIP)",0.0,0.0
2015,SPOK,"PBS: PBS Newshour
",to block the president's 2014 immigration actions. Those executive orders expanded waivers for undocumented immigrants. SEN-MITCH-MCCONNEL# I don't know what's not to like about this.,0.0,0.0
2015,SPOK,"PBS: PBS Newshour
",. And Republicans in general all oppose the president's executive actions to protect more undocumented immigrants. But House Republicans say the immigration issue is priority. They voted to,0.275,0.5
2015,SPOK,"PBS: PBS Newshour
","Action for Childhood Arrivals, or DACA, program. The latest action would include undocumented immigrants over 30 years old who were brought to the U.S. as children. The",0.19999999999999998,0.325
2015,SPOK,"PBS: PBS Newshour
","also would block deportation for parents of U.S. citizens or permanent residents, provided those undocumented immigrants have lived in the country since 2010 and pass background checks. Joining us",0.0,0.0
2015,SPOK,"ABC: The View
",the federal judge who blocked President Obama's executive order that would save five million undocumented immigrants from being deported. And the - Obama administration has just announced that they,0.0,0.0
2015,SPOK,"ABC: The View
","blocking the government from enacting President Obama's executive order that would stop five million undocumented immigrants from being deported. Now, we're going to keep an eye on",0.0,0.0
2015,SPOK,"CNN: New Day
",". And now, she's trying to paint herself as a patron saint of undocumented immigrants. Well, OK, I know she's evolved on gay marriage,",0.45833333333333337,0.5416666666666667
2015,SPOK,"CNN: CNN Newsroom
","Trump is taking his campaign to the U.S.- Mexican border today weeks after he called undocumented immigrants, quote, "" rapists and criminals. "" NEWTON# Now his message seems",0.0,0.0
2015,SPOK,"CNN: Erin Burnett Outfront
",Absolutely. BASH# And he is still not backing his claim that Mexican officials sent undocumented immigrants across the border. TRUMP: We will be showing you the evidence.,0.1,0.45
2015,SPOK,"CNN: New Day
",is going to happen there? Is he going to ramp up his fight against undocumented immigrants or will he make some efforts to try to woo the Latinos? We,0.0,0.0
2015,SPOK,"CNN: CNN Newsroom
","Wednesday, Trump was talking up his plan to use force to deport 11 million undocumented immigrants and to build a wall along the southern border with Mexico. (BEGIN-VIDEO-CLIP) 01:20:14",0.0,0.0
2015,SPOK,"CNN: CNN Newsroom
",He says he would create what he call a deportation force to humanely round up undocumented immigrants and send them back to where they came from. VAUSE# Trump says it,-0.1,0.2
2015,SPOK,"Fox: Fox Hannity
","wanted to revise and extend your remarks somewhat when you said the vast majority of undocumented immigrants are honest, decent, hard-working people who came there to improve their lives",0.25555555555555554,0.8555555555555555
2015,SPOK,"PBS: PBS Newshour
",", do everything you can to keep -- to get those who are here, undocumented immigrants, out of the country, and those in the party who are saying",0.0,0.0
2015,SPOK,"PBS: PBS Newshour
",morning on the Obama administration plan known as DACA that would delay deportation proceedings for undocumented immigrants whose children were born in the U.S. MARCO-RUBIO# I do not support DACA.,0.0,0.0
2015,SPOK,"PBS: PBS Newshour
","majority of Americans also support the president's actions. They don't believe that undocumented immigrants who are here, who are contributing to our economy, who have children",0.0,0.0
2015,MAG,"USCatholic
","Her children had little hope of pursuing higher education in the United States, because undocumented immigrants are barred from obtaining federal need-based financial aid. # Bonilla-Martinez's situation of",0.020833333333333332,0.3333333333333333
2015,MAG,"USCatholic
","forces of fate and geography, family and opportunity, is emblematic of the dilemmas undocumented immigrants in the United States face today. But as women's rights activist Gloria",0.0,0.0
2015,MAG,"USCatholic
","first # As Steinem and Jayapal pointed out in their piece, 51 percent of undocumented immigrants in the United States are women, while a full 75 percent are either",0.3,0.44166666666666665
2015,MAG,"USCatholic
",men. # And they are rooted here by their children: 73 percent of undocumented immigrants in the United States have children who were born here. Concern for children,0.0,0.0
2015,MAG,"USCatholic
",Obama bypassed Congress by announcing an executive action to prevent the deportation of 4.7 million undocumented immigrants. But the new Republican-controlled Congress has vowed to combat the president's move,0.11818181818181818,0.2772727272727273
2014,SPOK,"ABC: This Week
","a minute, wait a minute? Why are you pitting those people against the undocumented immigrants? There's often... DOCTOR-BEN-CARSON# The reason, can I tell you why",0.0,0.0
2014,SPOK,"ABC: This Week
","grapes, but he says, I'm gon na make an advancement for those undocumented immigrants. In Cuba, faced his opposition from Republicans, but the country likely",0.0,1.0
2014,SPOK,"CNN: New Day
",", a flight engineer, and a gunner. Another example of the desperate measures undocumented immigrants take. Customs and border patrol agents on the U.S. -- border discovered this",-0.6,1.0
2014,SPOK,"CNN: CNN Newsroom
","top Obama administration official just delivered at the Mexican border as tens of thousands of undocumented immigrants, many of them children, keep pouring into the U.S. BLACKWELL# Homeland Security",0.3333333333333333,0.3333333333333333
2014,SPOK,"CNN: CNN Newsroom
",""" BLACKWELL# Yes, on his own. Now, as tens of thousands of undocumented immigrants continue to stream into the U.S., the president headed to Texas to talk",0.6,1.0
2014,SPOK,"CNN: Lead: Tapper
","? TAPPER# Welcome back to THE LEAD. More politics now. Today, 40 undocumented immigrants, 18 mothers and 22 children, are now back in the country of",0.325,0.35
2014,SPOK,"CNN: Lead: Tapper
","home yesterday on a plane by the department of homeland security. That's 40 undocumented immigrants, 4-0. Of course, more than 50,000 undocumented minors have flooded over",0.5,0.5
2014,SPOK,"CNN: Lead: Tapper
","become citizens. This obviously helps the Obama administration as it sends 40 of these undocumented immigrants back to Honduras. But he's got a real problem, President Obama",0.06666666666666667,0.26666666666666666
2014,SPOK,"Fox: On The Record: Susteren
","now, they definitely do not qualify for any of the programs to protect young undocumented immigrants from deportation. And all of them are quite send to deportation proceedings.",0.05,0.45
2014,SPOK,"NPR: Tell Me More
","bodies floating through the streets of New Orleans with this, you know, 50,000 undocumented immigrants is - it's intellectually dishonest. it's interesting, you know,",0.11212121212121212,0.48484848484848486
2014,SPOK,"NPR: Tell Me More
","you know, Republican candidates, you know, have pictures of President Obama with undocumented immigrants. You know, I can see 30 second ad spots saying, see",0.0,0.0
2014,SPOK,"PBS: PBS Newshour
","was taking criticism from his own supporters in the Latino community. They deported more undocumented immigrants than any administration in the nation's history. And add to that,",0.55,0.75
2014,SPOK,"PBS: PBS Newshour
","me. P.J-TOBIA# He was living with his grandmother at the time and his parents, undocumented immigrants who live here in Northern Virginia, quickly hired a coyote, or human",0.15656565656565655,0.3666666666666667
2014,SPOK,"PBS: PBS Newshour
","White House policies, like deferred action for childhood arrivals, which allows some younger undocumented immigrants to stay in the country, have sent the message that now is the",0.03333333333333333,0.03333333333333333
2014,SPOK,"PBS: PBS Newshour
",a unity government. The Reverend Ian Paisley was 88 years old. Deportations of undocumented immigrants from the U.S. have fallen 20 percent this fiscal year to the lowest level,0.1,0.2
2014,MAG,"America
","industry charges $164 per immigrant detainee per day, and detains about half of all undocumented immigrants caught by I.C.E. for an average of five months. The Corrections Corporation",-0.15833333333333333,0.2833333333333333
2014,MAG,"America
",stripped citizenship from anyone born in the Dominican Republic after 1929 if their parents were undocumented immigrants or non-Dominicans. Haitians call it a racist decision aimed at them--meaning blacks--something Dominican,0.0,0.0
2014,MAG,"Esquire
","current policies destroy families. At the current rate of deportation, about a thousand undocumented immigrants are deported on average each day.5 By one estimate, the current U. S.",-0.06999999999999999,0.32
2014,MAG,"MotherEarth
","The border was calmer then, but our neighborhood wasn't quiet. Smugglers and undocumented immigrants streamed back and forth across the ragged barbed-wire fence that marked the boundary.",0.03333333333333333,0.3111111111111111
2014,MAG,"MotherJones
",Foundation for Excellence in Education) and flashy initiatives such as repealing a law allowing undocumented immigrants to get state driver's licenses. # Internal campaign records and interviews with former,-0.125,0.25
2014,MAG,"MotherJones
","an attempt to make good on Martinez's pledge to revoke driver's licenses for undocumented immigrants. Within hours of the bill being voted down in committee, O'Neill and",0.2722222222222222,0.44444444444444453
2014,MAG,"MotherJones
","read a letter from a teenage boy thanking him for backing driver's licenses for undocumented immigrants. Without them, the boy wrote, his parents couldn't have driven",0.0,0.0
2014,MAG,"Newsweek
",". By and large, Latinos are frustrated with continued deportationsObama has forcibly removed more undocumented immigrants from this country than any other presidentand the lack of progress on immigration reform",0.07785714285714287,0.5007142857142857
2014,MAG,"Newsweek
","reluctance to embrace legalization. # Looking ahead to 2016, what Obama does next for undocumented immigrants will be key to the Democrats' gaining back some of this ground.",0.0,0.3333333333333333
2014,MAG,"Newsweek
","patience. "" # It's not clear yet how many of the 11 million undocumented immigrants will be granted administrative relief by Obama. The details of this plan remain",0.225,0.44166666666666665
2014,MAG,"USCatholic
",me. Police ignored their neighborhood. Many people who lived in the neighborhood were undocumented immigrants. Motorists drove fast through the neighborhood without noticing that there were kids playing,0.35,0.55
2014,MAG,"USCatholic
","story publicly as an advocate for the DREAM Act, which aims to provide young undocumented immigrants a potential path to citizenship and an opportunity to attend college, she routinely",0.03333333333333333,0.48888888888888893
2014,NEWS,"WashPost
","a "" coyotek "" - a play on "" coyote, "" one who smuggles undocumented immigrants. The coyotek gives him a "" node job "" so he can become",0.0,0.0
2014,NEWS,"WashPost
","a whole other set of concerns - veterans' care, driver's licenses for undocumented immigrants, the soaring cost of housing, the erosion of Christian conservative values,",0.025000000000000005,0.25833333333333336
2014,NEWS,"WashPost
","instance, that if Obama signs an executive order granting legal status to millions of undocumented immigrants, as White House officials have indicated he might, it will create a",0.1,0.1
2014,NEWS,"WashPost
","aren't always available because army mess cooks usually have to feed their own. Undocumented immigrants, a staple of kitchens across Washington, need not apply for federal jobs",0.14375,0.45625
2014,NEWS,"WashPost
","White House, upbraided many in the GOP for their opposition to legalizing millions of undocumented immigrants. Without a comprehensive overhaul, he said, the country would not be",0.25,0.25
2014,NEWS,"Atlanta
","law already prohibits a dozen classes of people from possessing a firearm. Along with undocumented immigrants and convicted felons, the list includes people judged to be mentally "" defective",-0.1,0.2
2014,NEWS,"USAToday
","knew. "" Illegal immigration has changed the makeup of this rural city, as undocumented immigrants have poured in to work in the cattle and drilling industries that anchor its",-0.25,0.25
2014,NEWS,"USAToday
","most affected by President Obama's decision in November to protect up to 5 million undocumented immigrants from deportation. Some say immigrants will live more comfortably in Garden City,",0.38409090909090904,0.575
2014,NEWS,"USAToday
","2012 Deferred Action for Childhood Arrivals program, or DACA, which protects from deportation undocumented immigrants brought to the country as children. One of those is Flor Perea,",0.1,0.1
2014,NEWS,"USAToday
","got a driver's license in New Mexico, where laws are more welcoming to undocumented immigrants. A friend arranged for a bank account in nearby Ingalls. In September",0.3181818181818182,0.4772727272727273
2014,NEWS,"USAToday
","have to be paranoid all the time. "" Obama expanded his program to include undocumented immigrants who are parents of U.S. citizens and legal permanent residents, so the number",0.2,0.2
2014,NEWS,"USAToday
","how many will qualify in Garden City -- the Pew Hispanic Center estimates that 75,000 undocumented immigrants live in Kansas, but it can't track the numbers for cities that",0.1787878787878788,0.3666666666666667
2014,NEWS,"USAToday
","one of 17 governors to sue Obama last week over his plan to protect more undocumented immigrants from deportation. State Rep. John Doll, a Republican from Garden City,",0.25,0.2833333333333333
2014,NEWS,"USAToday
","music teacher who lives just outside of town, worries that the constant flood of undocumented immigrants has drained the city's resources. She fears the schools -- which are",0.0,0.19166666666666665
2014,NEWS,"USAToday
","kids, "" she says. "" I'm not shutting the door on (undocumented immigrants). What I'm questioning and alarmed about are the diseases -- (",0.0,0.0
2014,NEWS,"Denver
","was a member of the U.S. House that essentially would "" criminalize the 11 million undocumented immigrants in this country, "" according to a letter denouncing the bill written by",0.0,0.3
